0.5 -0.974012 0.000774318
0.55 -0.95501 0.000917003
0.6 -0.934463 0.000720523
0.65 -0.913772 0.000598394
0.7 -0.892285 0.000644812
0.75 -0.870547 0.000478845
0.8 -0.848564 0.000470698
0.85 -0.826232 0.000437924
0.9 -0.804585 0.00038283
0.95 -0.782652 0.000344412
1 -0.762136 0.000348649
1.05 -0.741035 0.000356579
1.1 -0.720838 0.000313971
1.15 -0.701365 0.000364894
1.2 -0.682937 0.000328951
1.25 -0.664405 0.000269235
1.3 -0.646535 0.000278508
1.35 -0.629546 0.000309553
1.4 -0.613057 0.000257178
1.45 -0.597608 0.00022225
1.5 -0.582762 0.000219967
1.55 -0.56856 0.000253165
1.6 -0.554585 0.000273279
1.65 -0.541301 0.000266726
1.7 -0.528314 0.00025496
1.75 -0.516307 0.000211493
1.8 -0.504567 0.000207763
1.85 -0.493431 0.000216943
1.9 -0.48265 0.000193466
1.95 -0.472364 0.000246743
2 -0.462323 0.000206682
