   0.0115332   0   
   0.0345996   0   
   0.0576661   0   
   0.0807325   0   
   0.103799   0   
   0.126865   0   
   0.149932   0   
   0.172998   0   
   0.196065   0   
   0.219131   0   
   0.242198   0   
   0.265264   0   
   0.28833   0   
   0.311397   0   
   0.334463   0   
   0.35753   0   
   0.380596   0   
   0.403663   0   
   0.426729   0   
   0.449795   0   
   0.472862   0   
   0.495928   0   
   0.518995   0   
   0.542061   0   
   0.565128   0   
   0.588194   0   
   0.61126   0   
   0.634327   0   
   0.657393   0   
   0.68046   0   
   0.703526   0   
   0.726593   0   
   0.749659   0   
   0.772725   0   
   0.795792   0   
   0.818858   0   
   0.841925   0   
   0.864991   0   
   0.888058   0   
   0.911124   0   
   0.93419   0   
   0.957257   0.0063379   
   0.980323   0.0861152   
   1.00339   0.602811   
   1.02646   1.56202   
   1.04952   2.52161   
   1.07259   3.30723   
   1.09566   3.09567   
   1.11872   2.14797   
   1.14179   1.30918   
   1.16485   0.772044   
   1.18792   0.328735   
   1.21099   0.116335   
   1.23405   0.0533913   
   1.25712   0.0119438   
   1.28019   0   
   1.30325   0   
   1.32632   0.005365   
   1.34939   0.00637926   
   1.37245   0.0200416   
   1.39552   0.0275857   
   1.41859   0.0764801   
   1.44165   0.163474   
   1.46472   0.249731   
   1.48778   0.451297   
   1.51085   0.587102   
   1.53392   0.633138   
   1.55698   0.644166   
   1.58005   0.501327   
   1.60312   0.333897   
   1.62618   0.161972   
   1.64925   0.0691279   
   1.67232   0.0340064   
   1.69538   0.0164174   
   1.71845   0.0304842   
   1.74152   0.0450018   
   1.76458   0.190953   
   1.78765   0.4071   
   1.81071   0.736682   
   1.83378   1.2364   
   1.85685   1.643   
   1.87991   1.82643   
   1.90298   1.63928   
   1.92605   1.24094   
   1.94911   0.815794   
   1.97218   0.475406   
   1.99525   0.205887   
   2.01831   0.098911   
   2.04138   0.0545288   
   2.06445   0.0964136   
   2.08751   0.194754   
   2.11058   0.353171   
   2.13364   0.524504   
   2.15671   0.631185   
   2.17978   0.702545   
   2.20284   0.592308   
   2.22591   0.402213   
   2.24898   0.24846   
   2.27204   0.163278   
   2.29511   0.130381   
   0.0115332   0   
   0.0345996   0   
   0.0576661   0   
   0.0807325   0   
   0.103799   0   
   0.126865   0   
   0.149932   0   
   0.172998   0   
   0.196065   0   
   0.219131   0   
   0.242198   0   
   0.265264   0   
   0.28833   0   
   0.311397   0   
   0.334463   0   
   0.35753   0   
   0.380596   0   
   0.403663   0   
   0.426729   0   
   0.449795   0   
   0.472862   0   
   0.495928   0   
   0.518995   0   
   0.542061   0   
   0.565128   0   
   0.588194   0   
   0.61126   0   
   0.634327   0   
   0.657393   0   
   0.68046   0   
   0.703526   0   
   0.726593   0   
   0.749659   0   
   0.772725   0   
   0.795792   0   
   0.818858   0   
   0.841925   0   
   0.864991   0   
   0.888058   0   
   0.911124   0   
   0.93419   0   
   0.957257   0.00316895   
   0.980323   0.100468   
   1.00339   0.576853   
   1.02646   1.46142   
   1.04952   2.72855   
   1.07259   3.21131   
   1.09566   3.05576   
   1.11872   2.14449   
   1.14179   1.4161   
   1.16485   0.741547   
   1.18792   0.311243   
   1.21099   0.12772   
   1.23405   0.0395668   
   1.25712   0.003675   
   1.28019   0   
   1.30325   0   
   1.32632   0   
   1.34939   0   
   1.37245   0.00963537   
   1.39552   0.028704   
   1.41859   0.0584424   
   1.44165   0.175351   
   1.46472   0.309288   
   1.48778   0.4103   
   1.51085   0.617633   
   1.53392   0.686208   
   1.55698   0.602838   
   1.58005   0.467304   
   1.60312   0.291807   
   1.62618   0.184208   
   1.64925   0.104359   
   1.67232   0.0293338   
   1.69538   0.0108607   
   1.71845   0.0142588   
   1.74152   0.0524223   
   1.76458   0.162509   
   1.78765   0.385518   
   1.81071   0.789824   
   1.83378   1.19387   
   1.85685   1.66153   
   1.87991   1.86217   
   1.90298   1.65813   
   1.92605   1.23879   
   1.94911   0.845223   
   1.97218   0.441435   
   1.99525   0.206617   
   2.01831   0.0837625   
   2.04138   0.0487797   
   2.06445   0.0821049   
   2.08751   0.181592   
   2.11058   0.358712   
   2.13364   0.574897   
   2.15671   0.64492   
   2.17978   0.643108   
   2.20284   0.564031   
   2.22591   0.427269   
   2.24898   0.270421   
   2.27204   0.153153   
   2.29511   0.106813   
   0.0115332   0   
   0.0345996   0   
   0.0576661   0   
   0.0807325   0   
   0.103799   0   
   0.126865   0   
   0.149932   0   
   0.172998   0   
   0.196065   0   
   0.219131   0   
   0.242198   0   
   0.265264   0   
   0.28833   0   
   0.311397   0   
   0.334463   0   
   0.35753   0   
   0.380596   0   
   0.403663   0   
   0.426729   0   
   0.449795   0   
   0.472862   0   
   0.495928   0   
   0.518995   0   
   0.542061   0   
   0.565128   0   
   0.588194   0   
   0.61126   0   
   0.634327   0   
   0.657393   0   
   0.68046   0   
   0.703526   0   
   0.726593   0   
   0.749659   0   
   0.772725   0   
   0.795792   0   
   0.818858   0   
   0.841925   0   
   0.864991   0   
   0.888058   0   
   0.911124   0   
   0.93419   0   
   0.957257   0.00396119   
   0.980323   0.154101   
   1.00339   0.50763   
   1.02646   1.46211   
   1.04952   2.66133   
   1.07259   3.25107   
   1.09566   3.17247   
   1.11872   2.14449   
   1.14179   1.33981   
   1.16485   0.699815   
   1.18792   0.344683   
   1.21099   0.12178   
   1.23405   0.0414736   
   1.25712   0.0142406   
   1.28019   0.00177188   
   1.30325   0   
   1.32632   0.00371423   
   1.34939   0.00837278   
   1.37245   0.00886454   
   1.39552   0.0350413   
   1.41859   0.0566386   
   1.44165   0.147406   
   1.46472   0.231796   
   1.48778   0.427683   
   1.51085   0.652618   
   1.53392   0.730022   
   1.55698   0.602539   
   1.58005   0.522846   
   1.60312   0.300564   
   1.62618   0.127656   
   1.64925   0.0664588   
   1.67232   0.0358236   
   1.69538   0.020206   
   1.71845   0.0226173   
   1.74152   0.0634334   
   1.76458   0.137794   
   1.78765   0.356894   
   1.81071   0.77831   
   1.83378   1.25885   
   1.85685   1.64489   
   1.87991   1.85889   
   1.90298   1.72729   
   1.92605   1.23605   
   1.94911   0.775281   
   1.97218   0.442741   
   1.99525   0.213364   
   2.01831   0.0862576   
   2.04138   0.0475602   
   2.06445   0.0737581   
   2.08751   0.174762   
   2.11058   0.366698   
   2.13364   0.533115   
   2.15671   0.703137   
   2.17978   0.678709   
   2.20284   0.565079   
   2.22591   0.383898   
   2.24898   0.274009   
   2.27204   0.162997   
   2.29511   0.108743   
   0.0115332   0   
   0.0345996   0   
   0.0576661   0   
   0.0807325   0   
   0.103799   0   
   0.126865   0   
   0.149932   0   
   0.172998   0   
   0.196065   0   
   0.219131   0   
   0.242198   0   
   0.265264   0   
   0.28833   0   
   0.311397   0   
   0.334463   0   
   0.35753   0   
   0.380596   0   
   0.403663   0   
   0.426729   0   
   0.449795   0   
   0.472862   0   
   0.495928   0   
   0.518995   0   
   0.542061   0   
   0.565128   0   
   0.588194   0   
   0.61126   0   
   0.634327   0   
   0.657393   0   
   0.68046   0   
   0.703526   0   
   0.726593   0   
   0.749659   0   
   0.772725   0   
   0.795792   0   
   0.818858   0   
   0.841925   0   
   0.864991   0   
   0.888058   0   
   0.911124   0   
   0.93419   0   
   0.957257   0.0182215   
   0.980323   0.117842   
   1.00339   0.56171   
   1.02646   1.44626   
   1.04952   2.77205   
   1.07259   3.26053   
   1.09566   2.81265   
   1.11872   2.21583   
   1.14179   1.49517   
   1.16485   0.704095   
   1.18792   0.376064   
   1.21099   0.105444   
   1.23405   0.0290792   
   1.25712   0.00597188   
   1.28019   0   
   1.30325   0   
   1.32632   0   
   1.34939   0.00239222   
   1.37245   0.0107916   
   1.39552   0.0372779   
   1.41859   0.0818915   
   1.44165   0.154043   
   1.46472   0.250408   
   1.48778   0.428339   
   1.51085   0.630355   
   1.53392   0.739587   
   1.55698   0.57379   
   1.58005   0.444622   
   1.60312   0.292937   
   1.62618   0.209191   
   1.64925   0.0867435   
   1.67232   0.0272571   
   1.69538   0.0136391   
   1.71845   0.00885026   
   1.74152   0.0378207   
   1.76458   0.183026   
   1.78765   0.407554   
   1.81071   0.722732   
   1.83378   1.25885   
   1.85685   1.63942   
   1.87991   1.83999   
   1.90298   1.71586   
   1.92605   1.24721   
   1.94911   0.813118   
   1.97218   0.417357   
   1.99525   0.213547   
   2.01831   0.088218   
   2.04138   0.0567936   
   2.06445   0.101013   
   2.08751   0.191921   
   2.11058   0.329376   
   2.13364   0.50457   
   2.15671   0.692368   
   2.17978   0.696891   
   2.20284   0.595898   
   2.22591   0.383605   
   2.24898   0.22937   
   2.27204   0.164544   
   2.29511   0.107089   
   0.0115332   0   
   0.0345996   0   
   0.0576661   0   
   0.0807325   0   
   0.103799   0   
   0.126865   0   
   0.149932   0   
   0.172998   0   
   0.196065   0   
   0.219131   0   
   0.242198   0   
   0.265264   0   
   0.28833   0   
   0.311397   0   
   0.334463   0   
   0.35753   0   
   0.380596   0   
   0.403663   0   
   0.426729   0   
   0.449795   0   
   0.472862   0   
   0.495928   0   
   0.518995   0   
   0.542061   0   
   0.565128   0   
   0.588194   0   
   0.61126   0   
   0.634327   0   
   0.657393   0   
   0.68046   0   
   0.703526   0   
   0.726593   0   
   0.749659   0   
   0.772725   0   
   0.795792   0   
   0.818858   0   
   0.841925   0   
   0.864991   0   
   0.888058   0   
   0.911124   0   
   0.93419   0   
   0.957257   0.00792238   
   0.980323   0.0914029   
   1.00339   0.586948   
   1.02646   1.54341   
   1.04952   2.63233   
   1.07259   3.2517   
   1.09566   2.91364   
   1.11872   2.21119   
   1.14179   1.41944   
   1.16485   0.780069   
   1.18792   0.331821   
   1.21099   0.0915825   
   1.23405   0.0467174   
   1.25712   0.0091875   
   1.28019   0.00132891   
   1.30325   0   
   1.32632   0.00165077   
   1.34939   0.0103663   
   1.37245   0.0165728   
   1.39552   0.0298224   
   1.41859   0.0707081   
   1.44165   0.151598   
   1.46472   0.305227   
   1.48778   0.433915   
   1.51085   0.540986   
   1.53392   0.676643   
   1.55698   0.606732   
   1.58005   0.531279   
   1.60312   0.318078   
   1.62618   0.167737   
   1.64925   0.0723307   
   1.67232   0.0449093   
   1.69538   0.0154071   
   1.71845   0.0140129   
   1.74152   0.0686996   
   1.76458   0.160643   
   1.78765   0.375977   
   1.81071   0.749968   
   1.83378   1.2228   
   1.85685   1.67858   
   1.87991   1.81595   
   1.90298   1.67076   
   1.92605   1.24153   
   1.94911   0.849427   
   1.97218   0.455434   
   1.99525   0.200416   
   2.01831   0.0705744   
   2.04138   0.054703   
   2.06445   0.103227   
   2.08751   0.203417   
   2.11058   0.354475   
   2.13364   0.515414   
   2.15671   0.670985   
   2.17978   0.663735   
   2.20284   0.574504   
   2.22591   0.405583   
   2.24898   0.258077   
   2.27204   0.153856   
   2.29511   0.127349   
   0.0115332   0   
   0.0345996   0   
   0.0576661   0   
   0.0807325   0   
   0.103799   0   
   0.126865   0   
   0.149932   0   
   0.172998   0   
   0.196065   0   
   0.219131   0   
   0.242198   0   
   0.265264   0   
   0.28833   0   
   0.311397   0   
   0.334463   0   
   0.35753   0   
   0.380596   0   
   0.403663   0   
   0.426729   0   
   0.449795   0   
   0.472862   0   
   0.495928   0   
   0.518995   0   
   0.542061   0   
   0.565128   0   
   0.588194   0   
   0.61126   0   
   0.634327   0   
   0.657393   0   
   0.68046   0   
   0.703526   0   
   0.726593   0   
   0.749659   0   
   0.772725   0   
   0.795792   0   
   0.818858   0   
   0.841925   0   
   0.864991   0   
   0.888058   0   
   0.911124   0   
   0.93419   0   
   0.957257   0.00475343   
   0.980323   0.102734   
   1.00339   0.528541   
   1.02646   1.56271   
   1.04952   2.76151   
   1.07259   3.2233   
   1.09566   2.91727   
   1.11872   2.21583   
   1.14179   1.32979   
   1.16485   0.710516   
   1.18792   0.363717   
   1.21099   0.149997   
   1.23405   0.0333696   
   1.25712   0.0114844   
   1.28019   0.00265782   
   1.30325   0.00341944   
   1.32632   0   
   1.34939   0.00398704   
   1.37245   0.0219686   
   1.39552   0.0376507   
   1.41859   0.0844168   
   1.44165   0.146009   
   1.46472   0.253115   
   1.48778   0.421779   
   1.51085   0.644667   
   1.53392   0.652268   
   1.55698   0.636679   
   1.58005   0.455091   
   1.60312   0.321468   
   1.62618   0.159775   
   1.64925   0.0952844   
   1.67232   0.0327085   
   1.69538   0.018438   
   1.71845   0.0206506   
   1.74152   0.0320758   
   1.76458   0.162509   
   1.78765   0.395287   
   1.81071   0.734247   
   1.83378   1.31348   
   1.85685   1.60762   
   1.87991   1.84615   
   1.90298   1.62705   
   1.92605   1.31316   
   1.94911   0.828979   
   1.97218   0.404664   
   1.99525   0.214823   
   2.01831   0.0883962   
   2.04138   0.0632394   
   2.06445   0.0998205   
   2.08751   0.189256   
   2.11058   0.353334   
   2.13364   0.535986   
   2.15671   0.646793   
   2.17978   0.703767   
   2.20284   0.543385   
   2.22591   0.389905   
   2.24898   0.261665   
   2.27204   0.147949   
   2.29511   0.116874   
   0.0115332   0   
   0.0345996   0   
   0.0576661   0   
   0.0807325   0   
   0.103799   0   
   0.126865   0   
   0.149932   0   
   0.172998   0   
   0.196065   0   
   0.219131   0   
   0.242198   0   
   0.265264   0   
   0.28833   0   
   0.311397   0   
   0.334463   0   
   0.35753   0   
   0.380596   0   
   0.403663   0   
   0.426729   0   
   0.449795   0   
   0.472862   0   
   0.495928   0   
   0.518995   0   
   0.542061   0   
   0.565128   0   
   0.588194   0   
   0.61126   0   
   0.634327   0   
   0.657393   0   
   0.68046   0   
   0.703526   0   
   0.726593   0   
   0.749659   0   
   0.772725   0   
   0.795792   0   
   0.818858   0   
   0.841925   0   
   0.864991   0   
   0.888058   0   
   0.911124   0   
   0.93419   0   
   0.957257   0.00475343   
   0.980323   0.111799   
   1.00339   0.598485   
   1.02646   1.46555   
   1.04952   2.73251   
   1.07259   3.17345   
   1.09566   2.98621   
   1.11872   2.21235   
   1.14179   1.43503   
   1.16485   0.694465   
   1.18792   0.334908   
   1.21099   0.12079   
   1.23405   0.0400435   
   1.25712   0.0128625   
   1.28019   0   
   1.30325   0   
   1.32632   0   
   1.34939   0   
   1.37245   0.00847913   
   1.39552   0.0316863   
   1.41859   0.0930749   
   1.44165   0.187925   
   1.46472   0.301505   
   1.48778   0.427683   
   1.51085   0.528264   
   1.53392   0.620179   
   1.55698   0.659439   
   1.58005   0.486496   
   1.60312   0.320056   
   1.62618   0.194366   
   1.64925   0.0875442   
   1.67232   0.029853   
   1.69538   0.00985044   
   1.71845   0.0194214   
   1.74152   0.0519436   
   1.76458   0.147354   
   1.78765   0.374841   
   1.81071   0.772775   
   1.83378   1.24828   
   1.85685   1.62552   
   1.87991   1.82787   
   1.90298   1.6906   
   1.92605   1.28576   
   1.94911   0.855924   
   1.97218   0.417917   
   1.99525   0.194581   
   2.01831   0.0805546   
   2.04138   0.0510445   
   2.06445   0.0839787   
   2.08751   0.205416   
   2.11058   0.378106   
   2.13364   0.537581   
   2.15671   0.63852   
   2.17978   0.65472   
   2.20284   0.554606   
   2.22591   0.404851   
   2.24898   0.266689   
   2.27204   0.153434   
   2.29511   0.119768   
   0.0115332   0   
   0.0345996   0   
   0.0576661   0   
   0.0807325   0   
   0.103799   0   
   0.126865   0   
   0.149932   0   
   0.172998   0   
   0.196065   0   
   0.219131   0   
   0.242198   0   
   0.265264   0   
   0.28833   0   
   0.311397   0   
   0.334463   0   
   0.35753   0   
   0.380596   0   
   0.403663   0   
   0.426729   0   
   0.449795   0   
   0.472862   0   
   0.495928   0   
   0.518995   0   
   0.542061   0   
   0.565128   0   
   0.588194   0   
   0.61126   0   
   0.634327   0   
   0.657393   0   
   0.68046   0   
   0.703526   0   
   0.726593   0   
   0.749659   0   
   0.772725   0   
   0.795792   0   
   0.818858   0   
   0.841925   0   
   0.864991   0   
   0.888058   0   
   0.911124   0   
   0.93419   0   
   0.957257   0.00237671   
   0.980323   0.111043   
   1.00339   0.591274   
   1.02646   1.54341   
   1.04952   2.50381   
   1.07259   3.30155   
   1.09566   3.08055   
   1.11872   2.13985   
   1.14179   1.43169   
   1.16485   0.750108   
   1.18792   0.29118   
   1.21099   0.111879   
   1.23405   0.045764   
   1.25712   0.0147   
   1.28019   0.00132891   
   1.30325   0   
   1.32632   0   
   1.34939   0.00717667   
   1.37245   0.0173437   
   1.39552   0.0339229   
   1.41859   0.0844168   
   1.44165   0.173953   
   1.46472   0.291691   
   1.48778   0.449658   
   1.51085   0.584875   
   1.53392   0.610306   
   1.55698   0.580078   
   1.58005   0.483007   
   1.60312   0.335027   
   1.62618   0.180091   
   1.64925   0.101423   
   1.67232   0.0438709   
   1.69538   0.0176803   
   1.71845   0.0356469   
   1.74152   0.0696571   
   1.76458   0.158545   
   1.78765   0.342355   
   1.81071   0.711883   
   1.83378   1.2323   
   1.85685   1.68869   
   1.87991   1.87306   
   1.90298   1.66735   
   1.92605   1.27343   
   1.94911   0.801652   
   1.97218   0.430796   
   1.99525   0.209352   
   2.01831   0.089109   
   2.04138   0.0599294   
   2.06445   0.0899406   
   2.08751   0.179593   
   2.11058   0.343555   
   2.13364   0.53774   
   2.15671   0.641798   
   2.17978   0.706517   
   2.20284   0.620285   
   2.22591   0.382432   
   2.24898   0.240996   
   2.27204   0.146824   
   2.29511   0.127349   
   0.0115332   0   
   0.0345996   0   
   0.0576661   0   
   0.0807325   0   
   0.103799   0   
   0.126865   0   
   0.149932   0   
   0.172998   0   
   0.196065   0   
   0.219131   0   
   0.242198   0   
   0.265264   0   
   0.28833   0   
   0.311397   0   
   0.334463   0   
   0.35753   0   
   0.380596   0   
   0.403663   0   
   0.426729   0   
   0.449795   0   
   0.472862   0   
   0.495928   0   
   0.518995   0   
   0.542061   0   
   0.565128   0   
   0.588194   0   
   0.61126   0   
   0.634327   0   
   0.657393   0   
   0.68046   0   
   0.703526   0   
   0.726593   0   
   0.749659   0   
   0.772725   0   
   0.795792   0   
   0.818858   0   
   0.841925   0   
   0.864991   0   
   0.888058   0   
   0.911124   0   
   0.93419   0   
   0.957257   0.0182215   
   0.980323   0.125396   
   1.00339   0.529262   
   1.02646   1.51792   
   1.04952   2.52754   
   1.07259   3.31543   
   1.09566   3.00193   
   1.11872   2.36027   
   1.14179   1.36877   
   1.16485   0.692325   
   1.18792   0.278833   
   1.21099   0.137126   
   1.23405   0.042427   
   1.25712   0.0055125   
   1.28019   0   
   1.30325   0   
   1.32632   0   
   1.34939   0.00119611   
   1.37245   0.00385415   
   1.39552   0.0313135   
   1.41859   0.0696258   
   1.44165   0.176748   
   1.46472   0.311318   
   1.48778   0.441458   
   1.51085   0.592508   
   1.53392   0.630361   
   1.55698   0.64716   
   1.58005   0.448984   
   1.60312   0.314971   
   1.62618   0.17762   
   1.64925   0.0886118   
   1.67232   0.0327085   
   1.69538   0.0141442   
   1.71845   0.0159796   
   1.74152   0.0552948   
   1.76458   0.176731   
   1.78765   0.391198   
   1.81071   0.718304   
   1.83378   1.19193   
   1.85685   1.69437   
   1.87991   1.85087   
   1.90298   1.63106   
   1.92605   1.3065   
   1.94911   0.868154   
   1.97218   0.463647   
   1.99525   0.190022   
   2.01831   0.0579209   
   2.04138   0.0411144   
   2.06445   0.08466   
   2.08751   0.192421   
   2.11058   0.345348   
   2.13364   0.517647   
