0.72 0.52 -0.255847 0.00207516
0.72 0.53 -0.279554 0.0020673
0.72 0.54 -0.297764 0.00206851
0.72 0.55 -0.319369 0.00186472
0.72 0.56 -0.334378 0.00190432
0.72 0.57 -0.345264 0.00183052
0.72 0.58 -0.354214 0.00172362
0.72 0.59 -0.362321 0.00154445
0.72 0.6 -0.36745 0.00179187
0.72 0.61 -0.369602 0.00194678
0.72 0.62 -0.370784 0.00171643
0.72 0.63 -0.372885 0.00182095
0.72 0.64 -0.367372 0.00193412
0.72 0.65 -0.366245 0.00194375
0.72 0.66 -0.363579 0.00202308
0.72 0.67 -0.358835 0.00230044
0.72 0.68 -0.353803 0.00225977
0.72 0.69 -0.350412 0.00260374
0.72 0.7 -0.340042 0.00245254
0.72 0.71 -0.340514 0.00239011
0.72 0.72 -0.323442 0.00293084
0.72 0.73 -0.317236 0.00290335
0.72 0.74 -0.309092 0.00299593
0.72 0.75 -0.297264 0.00363374
0.72 0.76 -0.28879 0.00337043
0.72 0.77 -0.277981 0.00382477
0.72 0.78 -0.271219 0.00386605
0.72 0.79 -0.257239 0.00441437
0.73 0.5 -0.186332 0.00245858
0.73 0.51 -0.220877 0.00229647
0.73 0.52 -0.252118 0.00224328
0.73 0.53 -0.280371 0.00215176
0.73 0.54 -0.303505 0.00207694
0.73 0.55 -0.319801 0.00205107
0.73 0.56 -0.335772 0.0018994
0.73 0.57 -0.351235 0.00182946
0.73 0.58 -0.35803 0.00151319
0.73 0.59 -0.363254 0.00185653
0.73 0.6 -0.373335 0.00171027
0.73 0.61 -0.375815 0.00178635
0.73 0.62 -0.378233 0.00183066
0.73 0.63 -0.378024 0.00200535
0.73 0.64 -0.374616 0.00182949
0.73 0.65 -0.373778 0.0019149
0.73 0.66 -0.369297 0.00204378
0.73 0.67 -0.364284 0.0023712
0.73 0.68 -0.358629 0.00249774
0.73 0.69 -0.353906 0.00248938
0.73 0.7 -0.345322 0.00284569
0.73 0.71 -0.340205 0.00252606
0.73 0.72 -0.331282 0.00273608
0.73 0.73 -0.321928 0.00290231
0.73 0.74 -0.31287 0.00311595
0.73 0.75 -0.304071 0.00353949
0.73 0.76 -0.294538 0.00343062
0.73 0.77 -0.282071 0.00370458
0.73 0.78 -0.27293 0.00393057
0.73 0.79 -0.259714 0.00422005
0.74 0.5 -0.180673 0.00237167
0.74 0.51 -0.217671 0.00243132
0.74 0.52 -0.248842 0.00205236
0.74 0.53 -0.280487 0.00198566
0.74 0.54 -0.302931 0.0018628
0.74 0.55 -0.323697 0.00192125
0.74 0.56 -0.337478 0.00193258
0.74 0.57 -0.350263 0.00167958
0.74 0.58 -0.361095 0.00179556
0.74 0.59 -0.370529 0.00171633
0.74 0.6 -0.373835 0.00189068
0.74 0.61 -0.381244 0.00190218
0.74 0.62 -0.38211 0.00187801
0.74 0.63 -0.38325 0.00182884
0.74 0.64 -0.38117 0.0018737
0.74 0.65 -0.376986 0.00193598
0.74 0.66 -0.372636 0.00199277
0.74 0.67 -0.371035 0.00216925
0.74 0.68 -0.366302 0.00233433
0.74 0.69 -0.360616 0.00272544
0.74 0.7 -0.350553 0.00275181
0.74 0.71 -0.346221 0.00288232
0.74 0.72 -0.335783 0.00299422
0.74 0.73 -0.329314 0.00308073
0.74 0.74 -0.315177 0.00346327
0.74 0.75 -0.308938 0.00325115
0.74 0.76 -0.299411 0.00375226
0.74 0.77 -0.281669 0.00389514
0.74 0.78 -0.275769 0.00410624
0.74 0.79 -0.259004 0.00407467
0.75 0.5 -0.176009 0.00234748
0.75 0.51 -0.215352 0.00234935
0.75 0.52 -0.244626 0.00217844
0.75 0.53 -0.277091 0.00184939
0.75 0.54 -0.306882 0.00180127
0.75 0.55 -0.321483 0.00212168
0.75 0.56 -0.340234 0.00191772
0.75 0.57 -0.352801 0.00196151
0.75 0.58 -0.362805 0.00175115
0.75 0.59 -0.373838 0.00177865
0.75 0.6 -0.379033 0.00185785
0.75 0.61 -0.384149 0.00195532
0.75 0.62 -0.386653 0.00181647
0.75 0.63 -0.387301 0.00184294
0.75 0.64 -0.38792 0.00206759
0.75 0.65 -0.384152 0.0018881
0.75 0.66 -0.376127 0.00223161
0.75 0.67 -0.373684 0.00228459
0.75 0.68 -0.372333 0.00245526
0.75 0.69 -0.364447 0.00260276
0.75 0.7 -0.357111 0.0027307
0.75 0.71 -0.34773 0.00321582
0.75 0.72 -0.339973 0.00319547
0.75 0.73 -0.330556 0.00346528
0.75 0.74 -0.31955 0.00346908
0.75 0.75 -0.311611 0.00415343
0.75 0.76 -0.297783 0.00374873
0.75 0.77 -0.289748 0.00417742
0.75 0.78 -0.275879 0.00452179
0.75 0.79 -0.264559 0.00379848
0.76 0.5 -0.171465 0.00243041
0.76 0.51 -0.212029 0.00216458
0.76 0.52 -0.244677 0.00207887
0.76 0.53 -0.271971 0.0021804
0.76 0.54 -0.299646 0.00189992
0.76 0.55 -0.321941 0.00194573
0.76 0.56 -0.340476 0.00167413
0.76 0.57 -0.353222 0.00172893
0.76 0.58 -0.366826 0.00177948
0.76 0.59 -0.373148 0.00163668
0.76 0.6 -0.380054 0.0017032
0.76 0.61 -0.385356 0.00170932
0.76 0.62 -0.387642 0.0018272
0.76 0.63 -0.391572 0.00221733
0.76 0.64 -0.389432 0.00195887
0.76 0.65 -0.387336 0.0021413
0.76 0.66 -0.384213 0.00224504
0.76 0.67 -0.377667 0.00244017
0.76 0.68 -0.372628 0.00218628
0.76 0.69 -0.364986 0.00229919
0.76 0.7 -0.357804 0.00300025
0.76 0.71 -0.353678 0.00292809
0.76 0.72 -0.344189 0.00323515
0.76 0.73 -0.332068 0.00322755
0.76 0.74 -0.321214 0.00385327
0.76 0.75 -0.307715 0.00400212
0.76 0.76 -0.299609 0.00397645
0.76 0.77 -0.291761 0.00407828
0.76 0.78 -0.272613 0.00452685
0.76 0.79 -0.262309 0.00435189
0.77 0.5 -0.167676 0.00257799
0.77 0.51 -0.204742 0.00241502
0.77 0.52 -0.242313 0.00209349
0.77 0.53 -0.274353 0.00178488
0.77 0.54 -0.297793 0.00180947
0.77 0.55 -0.318359 0.00197158
0.77 0.56 -0.340573 0.00188427
0.77 0.57 -0.353284 0.00176894
0.77 0.58 -0.366659 0.00168955
0.77 0.59 -0.377213 0.00164934
0.77 0.6 -0.383039 0.00182179
0.77 0.61 -0.38835 0.0019009
0.77 0.62 -0.391053 0.00193569
0.77 0.63 -0.39128 0.00198906
0.77 0.64 -0.391503 0.00206816
0.77 0.65 -0.389845 0.00217062
0.77 0.66 -0.38852 0.00221756
0.77 0.67 -0.381104 0.00246971
0.77 0.68 -0.376085 0.00237705
0.77 0.69 -0.37016 0.00243296
0.77 0.7 -0.359642 0.00301269
0.77 0.71 -0.349205 0.00298819
0.77 0.72 -0.346149 0.00312345
0.77 0.73 -0.333158 0.00333117
0.77 0.74 -0.320871 0.00385079
0.77 0.75 -0.312534 0.0038724
0.77 0.76 -0.298585 0.00409851
0.77 0.77 -0.286462 0.00442693
0.77 0.78 -0.274462 0.00453987
0.77 0.79 -0.26304 0.00482414
0.78 0.5 -0.16435 0.00272657
0.78 0.51 -0.202937 0.00237402
0.78 0.52 -0.235762 0.00202054
0.78 0.53 -0.265325 0.00191304
0.78 0.54 -0.293019 0.00199091
0.78 0.55 -0.319599 0.0018574
0.78 0.56 -0.337354 0.00174441
0.78 0.57 -0.354665 0.00188095
0.78 0.58 -0.366715 0.00195221
0.78 0.59 -0.377067 0.00183195
0.78 0.6 -0.385539 0.00171053
0.78 0.61 -0.38847 0.00190239
0.78 0.62 -0.393559 0.00200918
0.78 0.63 -0.39478 0.00215358
0.78 0.64 -0.39414 0.00215751
0.78 0.65 -0.391258 0.00229799
0.78 0.66 -0.388797 0.00259186
0.78 0.67 -0.385197 0.00237031
0.78 0.68 -0.374635 0.00274886
0.78 0.69 -0.369995 0.00257432
0.78 0.7 -0.365325 0.00312455
0.78 0.71 -0.354412 0.00363649
0.78 0.72 -0.349659 0.0030753
0.78 0.73 -0.335185 0.00350469
0.78 0.74 -0.323439 0.00382094
0.78 0.75 -0.314707 0.00364001
0.78 0.76 -0.29478 0.00434556
0.78 0.77 -0.287281 0.00452384
0.78 0.78 -0.274498 0.0046737
0.78 0.79 -0.259376 0.00469017
0.79 0.5 -0.158103 0.00256591
0.79 0.51 -0.197244 0.00260294
0.79 0.52 -0.231686 0.00244206
0.79 0.53 -0.262379 0.00203185
0.79 0.54 -0.293063 0.00201472
0.79 0.55 -0.314348 0.0016309
0.79 0.56 -0.336195 0.00175412
0.79 0.57 -0.350342 0.00184363
0.79 0.58 -0.363271 0.00197166
0.79 0.59 -0.37686 0.00177626
0.79 0.6 -0.380206 0.00186718
0.79 0.61 -0.389715 0.00210097
0.79 0.62 -0.393299 0.00201914
0.79 0.63 -0.393555 0.00199222
0.79 0.64 -0.395171 0.00260771
0.79 0.65 -0.394064 0.00252685
0.79 0.66 -0.389137 0.00240715
0.79 0.67 -0.387262 0.00236787
0.79 0.68 -0.379142 0.00283245
0.79 0.69 -0.371867 0.00310052
0.79 0.7 -0.366189 0.00304931
0.79 0.71 -0.353406 0.00344103
0.79 0.72 -0.346439 0.00326957
0.79 0.73 -0.337225 0.0034347
0.79 0.74 -0.324286 0.00358669
0.79 0.75 -0.307653 0.00396378
0.79 0.76 -0.298035 0.00422317
0.79 0.77 -0.282798 0.00472374
0.79 0.78 -0.272705 0.00450043
0.79 0.79 -0.257314 0.00506423
0.8 0.5 -0.153397 0.00284972
0.8 0.51 -0.189864 0.00244398
0.8 0.52 -0.230167 0.00243879
0.8 0.53 -0.259841 0.00194457
0.8 0.54 -0.287685 0.00181357
0.8 0.55 -0.311437 0.00190282
0.8 0.56 -0.332923 0.0018053
0.8 0.57 -0.348859 0.00195132
0.8 0.58 -0.363969 0.001836
0.8 0.59 -0.372852 0.00185038
0.8 0.6 -0.381452 0.00207668
0.8 0.61 -0.389378 0.00218465
0.8 0.62 -0.392033 0.00212211
0.8 0.63 -0.391114 0.00234023
0.8 0.64 -0.394898 0.00217065
0.8 0.65 -0.390979 0.00250667
0.8 0.66 -0.389571 0.00295264
0.8 0.67 -0.38384 0.00294464
0.8 0.68 -0.379196 0.00308275
0.8 0.69 -0.373379 0.00299094
0.8 0.7 -0.365196 0.00295228
0.8 0.71 -0.357164 0.00373028
0.8 0.72 -0.347198 0.00361309
0.8 0.73 -0.332631 0.00371275
0.8 0.74 -0.322954 0.00364772
0.8 0.75 -0.30859 0.00415302
0.8 0.76 -0.294667 0.00451982
0.8 0.77 -0.281394 0.00515052
0.8 0.78 -0.269713 0.00521346
0.8 0.79 -0.25255 0.00514119
0.81 0.5 -0.148524 0.0025605
0.81 0.51 -0.185392 0.00240139
0.81 0.52 -0.223221 0.00237274
0.81 0.53 -0.255859 0.00214127
0.81 0.54 -0.281513 0.00209018
0.81 0.55 -0.306219 0.00204734
0.81 0.56 -0.32983 0.00182797
0.81 0.57 -0.347149 0.00181965
0.81 0.58 -0.360991 0.00192314
0.81 0.59 -0.373222 0.00224003
0.81 0.6 -0.381781 0.00196238
0.81 0.61 -0.388888 0.00205918
0.81 0.62 -0.390173 0.00237757
0.81 0.63 -0.391071 0.00271379
0.81 0.64 -0.392342 0.00256064
0.81 0.65 -0.391708 0.00244757
0.81 0.66 -0.38997 0.00261566
0.81 0.67 -0.385596 0.00283536
0.81 0.68 -0.37807 0.00317178
0.81 0.69 -0.371366 0.00348085
0.81 0.7 -0.36478 0.00311006
0.81 0.71 -0.352972 0.00385996
0.81 0.72 -0.344337 0.00376503
0.81 0.73 -0.333308 0.00409711
0.81 0.74 -0.326414 0.0037437
0.81 0.75 -0.305779 0.00434357
0.81 0.76 -0.291685 0.00455239
0.81 0.77 -0.2777 0.00498535
0.81 0.78 -0.262108 0.00532624
0.81 0.79 -0.248794 0.00538792
0.82 0.5 -0.138267 0.00248603
0.82 0.51 -0.182826 0.0024119
0.82 0.52 -0.219138 0.00246215
0.82 0.53 -0.250543 0.0022152
0.82 0.54 -0.275269 0.0022685
0.82 0.55 -0.30138 0.00233853
0.82 0.56 -0.32436 0.00193482
0.82 0.57 -0.342613 0.00200118
0.82 0.58 -0.357601 0.00219297
0.82 0.59 -0.366597 0.00197628
0.82 0.6 -0.375451 0.00201803
0.82 0.61 -0.382406 0.00233061
0.82 0.62 -0.388925 0.00229157
0.82 0.63 -0.391618 0.00259744
0.82 0.64 -0.392568 0.00281197
0.82 0.65 -0.392405 0.00280502
0.82 0.66 -0.387691 0.00290263
0.82 0.67 -0.383426 0.00277795
0.82 0.68 -0.37669 0.00355004
0.82 0.69 -0.370086 0.0034024
0.82 0.7 -0.359033 0.00369577
0.82 0.71 -0.349729 0.00355152
0.82 0.72 -0.33905 0.00384244
0.82 0.73 -0.329432 0.00420364
0.82 0.74 -0.318586 0.00375737
0.82 0.75 -0.300336 0.00442719
0.82 0.76 -0.289233 0.00478893
0.82 0.77 -0.27747 0.00525099
0.82 0.78 -0.255391 0.00491455
0.82 0.79 -0.24328 0.00576574
0.83 0.5 -0.133847 0.00247174
0.83 0.51 -0.176238 0.00208882
0.83 0.52 -0.214829 0.00232131
0.83 0.53 -0.244004 0.00229393
0.83 0.54 -0.271776 0.00225203
0.83 0.55 -0.296046 0.00217548
0.83 0.56 -0.319583 0.0023718
0.83 0.57 -0.335675 0.00236773
0.83 0.58 -0.350883 0.00224017
0.83 0.59 -0.363128 0.0022209
0.83 0.6 -0.370617 0.00218569
0.83 0.61 -0.378907 0.00218267
0.83 0.62 -0.381856 0.00267653
0.83 0.63 -0.384185 0.00295342
0.83 0.64 -0.387302 0.00310552
0.83 0.65 -0.388824 0.00319711
0.83 0.66 -0.383377 0.00326701
0.83 0.67 -0.380347 0.00334197
0.83 0.68 -0.373075 0.0034714
0.83 0.69 -0.362615 0.00361283
0.83 0.7 -0.357272 0.00425753
0.83 0.71 -0.353392 0.00360897
0.83 0.72 -0.335762 0.00377429
0.83 0.73 -0.328722 0.00402157
0.83 0.74 -0.318477 0.0038428
0.83 0.75 -0.299458 0.00380079
0.83 0.76 -0.29 0.00457023
0.83 0.77 -0.268099 0.0051197
0.83 0.78 -0.251319 0.00482779
0.83 0.79 -0.23391 0.00559991
0.84 0.5 -0.130573 0.0022618
0.84 0.51 -0.168041 0.00225945
0.84 0.52 -0.20481 0.00239348
0.84 0.53 -0.239429 0.00249588
0.84 0.54 -0.266416 0.00254545
0.84 0.55 -0.29079 0.00244038
0.84 0.56 -0.312944 0.00227866
0.84 0.57 -0.329114 0.00220771
0.84 0.58 -0.345786 0.00235464
0.84 0.59 -0.358201 0.0019966
0.84 0.6 -0.368434 0.00231488
0.84 0.61 -0.373602 0.00234069
0.84 0.62 -0.375677 0.0023846
0.84 0.63 -0.382539 0.00274504
0.84 0.64 -0.383944 0.00291384
0.84 0.65 -0.383837 0.00325763
0.84 0.66 -0.380013 0.00375124
0.84 0.67 -0.378139 0.00372816
0.84 0.68 -0.371052 0.00366202
0.84 0.69 -0.36271 0.00407583
0.84 0.7 -0.357389 0.00412256
0.84 0.71 -0.345425 0.00386463
0.84 0.72 -0.335596 0.00425179
0.84 0.73 -0.319846 0.0045975
0.84 0.74 -0.311124 0.00445328
0.84 0.75 -0.300925 0.00460311
0.84 0.76 -0.274538 0.0048785
0.84 0.77 -0.261908 0.00524191
0.84 0.78 -0.237103 0.00522474
0.84 0.79 -0.230593 0.00541932
0.85 0.5 -0.124104 0.00218271
0.85 0.51 -0.162802 0.00203632
0.85 0.52 -0.199794 0.0021815
0.85 0.53 -0.230843 0.00245953
0.85 0.54 -0.260663 0.00250999
0.85 0.55 -0.281587 0.0025739
0.85 0.56 -0.307027 0.00245129
0.85 0.57 -0.32318 0.00223445
0.85 0.58 -0.33921 0.00257028
0.85 0.59 -0.350086 0.00236648
0.85 0.6 -0.362801 0.00211212
0.85 0.61 -0.367881 0.00285094
0.85 0.62 -0.375562 0.00272734
0.85 0.63 -0.379113 0.00256211
0.85 0.64 -0.377942 0.00305297
0.85 0.65 -0.376806 0.00309981
0.85 0.66 -0.375118 0.00365815
0.85 0.67 -0.372242 0.00396843
0.85 0.68 -0.366428 0.00408836
0.85 0.69 -0.356106 0.00394582
0.85 0.7 -0.347933 0.00393214
0.85 0.71 -0.338976 0.00451734
0.85 0.72 -0.331386 0.00439638
0.85 0.73 -0.318795 0.00455499
0.85 0.74 -0.307725 0.00453515
0.85 0.75 -0.290522 0.00519697
0.85 0.76 -0.275754 0.00524821
0.85 0.77 -0.254541 0.00502103
0.85 0.78 -0.236324 0.005166
0.85 0.79 -0.218988 0.00584907
0.86 0.5 -0.113279 0.00229562
0.86 0.51 -0.158002 0.00214251
0.86 0.52 -0.193607 0.00215116
0.86 0.53 -0.225243 0.00203141
0.86 0.54 -0.250008 0.00242825
0.86 0.55 -0.278729 0.0023629
0.86 0.56 -0.299626 0.00235579
0.86 0.57 -0.318485 0.00245795
0.86 0.58 -0.332939 0.00240475
0.86 0.59 -0.346747 0.00288951
0.86 0.6 -0.356087 0.00234744
0.86 0.61 -0.365102 0.00242762
0.86 0.62 -0.368609 0.00274395
0.86 0.63 -0.371117 0.0030033
0.86 0.64 -0.367263 0.00305481
0.86 0.65 -0.370102 0.00324146
0.86 0.66 -0.366467 0.00388806
0.86 0.67 -0.366836 0.00366696
0.86 0.68 -0.360149 0.00416014
0.86 0.69 -0.351285 0.00432426
0.86 0.7 -0.342924 0.00484389
0.86 0.71 -0.3314 0.00421429
0.86 0.72 -0.326401 0.00495911
0.86 0.73 -0.311455 0.00522835
0.86 0.74 -0.296228 0.00506335
0.86 0.75 -0.279489 0.00551511
0.86 0.76 -0.270097 0.00551039
0.86 0.77 -0.244175 0.00569496
0.86 0.78 -0.229275 0.00562086
0.86 0.79 -0.216047 0.00563352
0.87 0.5 -0.1077 0.00268395
0.87 0.51 -0.151086 0.00233981
0.87 0.52 -0.185114 0.00208211
0.87 0.53 -0.216728 0.00209662
0.87 0.54 -0.247866 0.00206633
0.87 0.55 -0.27042 0.00234308
0.87 0.56 -0.292863 0.0023238
0.87 0.57 -0.311794 0.00244056
0.87 0.58 -0.326711 0.00253226
0.87 0.59 -0.339948 0.0023117
0.87 0.6 -0.348897 0.00281504
0.87 0.61 -0.355396 0.00323478
0.87 0.62 -0.363223 0.00323923
0.87 0.63 -0.363474 0.00315642
0.87 0.64 -0.365424 0.00321045
0.87 0.65 -0.366591 0.00356132
0.87 0.66 -0.361354 0.00354461
0.87 0.67 -0.361648 0.00400723
0.87 0.68 -0.349753 0.00407883
0.87 0.69 -0.344045 0.00431969
0.87 0.7 -0.333092 0.00476676
0.87 0.71 -0.32495 0.00508805
0.87 0.72 -0.314332 0.00493578
0.87 0.73 -0.29833 0.00546474
0.87 0.74 -0.288411 0.00562216
0.87 0.75 -0.271167 0.00561074
0.87 0.76 -0.255592 0.00591209
0.87 0.77 -0.241316 0.00615905
0.87 0.78 -0.21585 0.00646736
0.87 0.79 -0.202589 0.00657886
0.88 0.5 -0.102453 0.00260201
0.88 0.51 -0.144922 0.00226576
0.88 0.52 -0.178026 0.00224206
0.88 0.53 -0.20909 0.00208539
0.88 0.54 -0.235921 0.00220485
0.88 0.55 -0.260222 0.0026127
0.88 0.56 -0.281991 0.00219083
0.88 0.57 -0.300024 0.00225626
0.88 0.58 -0.315029 0.00254072
0.88 0.59 -0.327729 0.00265158
0.88 0.6 -0.33869 0.00310848
0.88 0.61 -0.347662 0.00306982
0.88 0.62 -0.350831 0.00304413
0.88 0.63 -0.355749 0.00310966
0.88 0.64 -0.358037 0.00339601
0.88 0.65 -0.360242 0.00362068
0.88 0.66 -0.353057 0.00349031
0.88 0.67 -0.348857 0.00405351
0.88 0.68 -0.345608 0.00394521
0.88 0.69 -0.333084 0.00474937
0.88 0.7 -0.327608 0.00472992
0.88 0.71 -0.319117 0.00468544
0.88 0.72 -0.304057 0.00452127
0.88 0.73 -0.291747 0.00521471
0.88 0.74 -0.276206 0.00543987
0.88 0.75 -0.25981 0.00573114
0.88 0.76 -0.247597 0.00554456
0.88 0.77 -0.226803 0.00645664
0.88 0.78 -0.212557 0.00635126
0.88 0.79 -0.192589 0.00662023
0.89 0.5 -0.0975379 0.00232304
0.89 0.51 -0.136221 0.00227745
0.89 0.52 -0.170087 0.00220162
0.89 0.53 -0.203365 0.00205635
0.89 0.54 -0.231893 0.00224127
0.89 0.55 -0.252973 0.00239617
0.89 0.56 -0.274813 0.0024083
0.89 0.57 -0.296309 0.00254298
0.89 0.58 -0.30696 0.0025236
0.89 0.59 -0.3201 0.0026637
0.89 0.6 -0.330602 0.00284751
0.89 0.61 -0.339485 0.00282821
0.89 0.62 -0.343441 0.00341807
0.89 0.63 -0.344492 0.00331361
0.89 0.64 -0.347292 0.00359417
0.89 0.65 -0.344963 0.00359326
0.89 0.66 -0.349466 0.0042415
0.89 0.67 -0.343603 0.0036224
0.89 0.68 -0.334664 0.00418942
0.89 0.69 -0.327142 0.00435096
0.89 0.7 -0.315343 0.0047406
0.89 0.71 -0.311033 0.00480645
0.89 0.72 -0.298109 0.00501946
0.89 0.73 -0.283696 0.00479081
0.89 0.74 -0.268379 0.00579545
0.89 0.75 -0.252317 0.00581849
0.89 0.76 -0.233239 0.00562355
0.89 0.77 -0.218141 0.00650386
0.89 0.78 -0.19587 0.00717736
0.89 0.79 -0.179352 0.00635655
0.9 0.5 -0.0880949 0.00229769
0.9 0.51 -0.127244 0.00230507
0.9 0.52 -0.161597 0.00224356
0.9 0.53 -0.194505 0.0020914
0.9 0.54 -0.221878 0.00212024
0.9 0.55 -0.243894 0.00233629
0.9 0.56 -0.2661 0.0026162
0.9 0.57 -0.282308 0.00257424
0.9 0.58 -0.297797 0.00272506
0.9 0.59 -0.312242 0.00301101
0.9 0.6 -0.324549 0.00282451
0.9 0.61 -0.330425 0.00320536
0.9 0.62 -0.334502 0.00313612
0.9 0.63 -0.338966 0.0034615
0.9 0.64 -0.340332 0.00378453
0.9 0.65 -0.335833 0.00347542
0.9 0.66 -0.334972 0.00366933
0.9 0.67 -0.331424 0.00379495
0.9 0.68 -0.319911 0.00417786
0.9 0.69 -0.313647 0.00505361
0.9 0.7 -0.300943 0.00506129
0.9 0.71 -0.292761 0.00499727
0.9 0.72 -0.286826 0.00454692
0.9 0.73 -0.276459 0.00523121
0.9 0.74 -0.25378 0.00555376
0.9 0.75 -0.240327 0.00631922
0.9 0.76 -0.221524 0.00647689
0.9 0.77 -0.198899 0.00693525
0.9 0.78 -0.18271 0.00669115
0.9 0.79 -0.16813 0.00730212
0.91 0.5 -0.0804224 0.00242323
0.91 0.51 -0.119353 0.00258236
0.91 0.52 -0.152538 0.00226109
0.91 0.53 -0.184783 0.00232753
0.91 0.54 -0.211656 0.00230941
0.91 0.55 -0.237452 0.00253529
0.91 0.56 -0.255003 0.00257242
0.91 0.57 -0.271977 0.00278489
0.91 0.58 -0.288838 0.00262083
0.91 0.59 -0.301993 0.00272773
0.91 0.6 -0.309757 0.0031946
0.91 0.61 -0.321519 0.00308273
0.91 0.62 -0.325445 0.00344507
0.91 0.63 -0.326677 0.00373812
0.91 0.64 -0.325486 0.003819
0.91 0.65 -0.329961 0.00392025
0.91 0.66 -0.322908 0.00397353
0.91 0.67 -0.320788 0.00406085
0.91 0.68 -0.312676 0.00420625
0.91 0.69 -0.303155 0.00466033
0.91 0.7 -0.294061 0.00473408
0.91 0.71 -0.287139 0.00492247
0.91 0.72 -0.26685 0.00519728
0.91 0.73 -0.253694 0.00552184
0.91 0.74 -0.245708 0.00578562
0.91 0.75 -0.230138 0.0054962
0.91 0.76 -0.212699 0.00649863
0.91 0.77 -0.191178 0.00720447
0.91 0.78 -0.166226 0.00672182
0.91 0.79 -0.152623 0.00720378
0.92 0.5 -0.0729599 0.00229011
0.92 0.51 -0.109447 0.00251188
0.92 0.52 -0.143673 0.00242792
0.92 0.53 -0.173264 0.002334
0.92 0.54 -0.200119 0.00222664
0.92 0.55 -0.224812 0.00215244
0.92 0.56 -0.243536 0.00229958
0.92 0.57 -0.26094 0.00243544
0.92 0.58 -0.276836 0.00261411
0.92 0.59 -0.292712 0.00288516
0.92 0.6 -0.303745 0.00279212
0.92 0.61 -0.309143 0.00339899
0.92 0.62 -0.310588 0.00352063
0.92 0.63 -0.3187 0.00362217
0.92 0.64 -0.317156 0.00379222
0.92 0.65 -0.318761 0.00363244
0.92 0.66 -0.31644 0.00409454
0.92 0.67 -0.308908 0.00408781
0.92 0.68 -0.301527 0.00445707
0.92 0.69 -0.289574 0.00488607
0.92 0.7 -0.277079 0.00521576
0.92 0.71 -0.272131 0.00505707
0.92 0.72 -0.257575 0.00567828
0.92 0.73 -0.241099 0.00558438
0.92 0.74 -0.226962 0.00519427
0.92 0.75 -0.212505 0.00579584
0.92 0.76 -0.193718 0.00609155
0.92 0.77 -0.174192 0.00684529
0.92 0.78 -0.152737 0.00763417
0.92 0.79 -0.129858 0.00812623
0.93 0.5 -0.0622265 0.00238981
0.93 0.51 -0.100198 0.00247218
0.93 0.52 -0.134673 0.00236157
0.93 0.53 -0.163273 0.00218479
0.93 0.54 -0.188871 0.00228974
0.93 0.55 -0.214631 0.00259461
0.93 0.56 -0.233626 0.00254995
0.93 0.57 -0.252587 0.0027591
0.93 0.58 -0.267747 0.00249601
0.93 0.59 -0.280849 0.00313506
