1   -0.401913   0
2   -0.393673   0.00582657
3   -0.392921   0.00393268
4   -0.393829   0.00305248
5   -0.394728   0.00257122
6   -0.394169   0.00220269
7   -0.392508   0.00243535
8   -0.393349   0.00227165
9   -0.395263   0.00270774
10   -0.395171   0.00243851
11   -0.395979   0.00234687
12   -0.395797   0.00215833
13   -0.396161   0.00202264
14   -0.395482   0.00198866
15   -0.395459   0.00185622
16   -0.394665   0.00190217
17   -0.393875   0.00194753
18   -0.394316   0.00188861
19   -0.394946   0.00189119
20   -0.394951   0.00179664
21   -0.394863   0.00171324
22   -0.39417   0.00177004
23   -0.394263   0.00169553
24   -0.394312   0.00162559
25   -0.394176   0.00156628
26   -0.394581   0.00155759
27   -0.394603   0.00150005
28   -0.394569   0.00144686
29   -0.394748   0.00140806
30   -0.395048   0.00139258
31   -0.395478   0.00141272
32   -0.395312   0.00137834
33   -0.395113   0.00135086
34   -0.394756   0.00135757
35   -0.394651   0.00132281
36   -0.394635   0.00128616
37   -0.394608   0.00125168
38   -0.39463   0.00121894
39   -0.394889   0.00121489
40   -0.395084   0.00120005
41   -0.395386   0.001208
42   -0.394914   0.00126791
43   -0.394723   0.00125269
44   -0.394582   0.00123215
45   -0.394674   0.00120821
46   -0.394505   0.00119373
47   -0.394291   0.00118738
48   -0.394023   0.00119256
49   -0.393995   0.00116854
50   -0.393828   0.00115709
51   -0.393861   0.00113489
52   -0.393973   0.00111858
53   -0.394094   0.00110396
54   -0.394073   0.0010837
55   -0.394138   0.00106592
56   -0.394118   0.00104707
57   -0.394028   0.00103256
58   -0.394148   0.00102172
59   -0.394226   0.00100735
60   -0.394211   0.000990663
61   -0.394073   0.000984095
62   -0.393937   0.000977563
63   -0.393991   0.000963551
64   -0.393993   0.000948498
65   -0.394106   0.000940592
66   -0.394023   0.000930045
67   -0.39409   0.000918629
68   -0.394201   0.000911786
69   -0.394229   0.000898992
70   -0.394095   0.000896114
71   -0.394207   0.000890457
72   -0.394225   0.000878288
73   -0.394251   0.000866641
74   -0.394458   0.00087931
75   -0.394457   0.000867587
76   -0.394333   0.000864962
77   -0.394091   0.000886933
78   -0.39412   0.000876038
79   -0.394029   0.00086968
80   -0.394161   0.000868747
81   -0.394228   0.000860582
82   -0.394172   0.000851918
83   -0.393985   0.000861889
84   -0.393985   0.000851629
85   -0.393802   0.000861039
86   -0.393745   0.000852907
87   -0.393589   0.000857292
88   -0.393625   0.000848292
89   -0.393524   0.000844708
90   -0.393467   0.000837229
91   -0.393464   0.000828033
92   -0.393497   0.000819673
93   -0.393474   0.000811192
94   -0.393462   0.000802647
95   -0.393507   0.000795455
96   -0.393596   0.000792131
97   -0.393567   0.000784484
98   -0.393648   0.000780644
99   -0.393595   0.000774566
100   -0.393669   0.000770378
