1   3.80767   0
2   4.10504   0.210271
3   4.04855   0.147572
4   4.33976   0.275411
5   4.40696   0.228379
6   4.42658   0.191157
7   4.5681   0.209793
8   4.75   0.250299
9   4.78105   0.224406
10   4.64579   0.239283
11   4.72544   0.230406
12   4.71986   0.211273
13   4.72059   0.195023
14   4.62282   0.204135
15   4.71637   0.210874
16   4.63669   0.212214
17   4.61439   0.200899
18   4.61026   0.18978
19   4.60081   0.180027
20   4.53154   0.183872
21   4.556   0.176736
22   4.52177   0.171986
23   4.51925   0.164526
24   4.63445   0.193849
25   4.80242   0.248433
26   4.90943   0.260908
27   4.95049   0.254454
28   4.97106   0.246197
29   5.08705   0.263615
30   5.04381   0.25835
31   4.99342   0.254883
32   5.00453   0.247161
33   4.97988   0.240897
34   4.96731   0.23414
35   4.94302   0.228707
36   4.95597   0.22272
37   4.90536   0.222375
38   4.93728   0.218802
39   4.91583   0.21424
40   4.90953   0.208977
41   4.86454   0.208665
42   4.84088   0.205034
43   4.82042   0.201284
44   4.81819   0.196722
45   4.79908   0.193277
46   4.78081   0.189936
47   4.8942   0.217118
48   4.90415   0.212822
49   4.90896   0.208533
50   4.87403   0.207268
51   4.89399   0.204162
52   4.90951   0.200826
53   4.92971   0.198049
54   4.91522   0.194911
55   4.9116   0.1914
56   4.93126   0.188989
57   4.9107   0.186789
58   4.90161   0.183789
59   4.9241   0.182044
60   4.91916   0.179077
61   4.91289   0.176252
62   4.91421   0.173414
63   4.91566   0.170667
64   4.90193   0.168552
65   4.90568   0.166001
66   4.92363   0.164453
67   4.92984   0.162116
68   4.95525   0.161711
69   4.95875   0.159405
70   4.98174   0.158777
71   4.96298   0.157645
72   4.97167   0.155694
73   4.96672   0.15364
74   5.02464   0.162113
75   5.0411   0.160785
76   5.03972   0.158675
77   5.049   0.156886
78   5.0386   0.155218
79   5.08868   0.16113
80   5.07008   0.160186
81   5.07581   0.158311
82   5.09327   0.15734
83   5.07779   0.156203
84   5.07606   0.154353
85   5.07613   0.152537
86   5.06651   0.151067
87   5.04885   0.150359
88   5.07974   0.151789
89   5.06582   0.15072
90   5.05846   0.149225
91   5.08667   0.150229
92   5.12389   0.153137
93   5.12135   0.151511
94   5.10802   0.150485
95   5.10279   0.148992
96   5.10879   0.14756
97   5.1037   0.146127
98   5.11056   0.144797
99   5.09139   0.144597
100   5.10351   0.143657
