0 0.292596 0.00371878
1 0.553204 0.433692
2 0.254141 0.526183
3 -0.0840287 0.625353
4 0.615607 0.478955
5 0.233773 0.47382
6 -0.423276 0.466219
7 -0.0970916 0.412121
8 0.428649 0.424822
9 0.419561 0.390976
10 0.253396 0.377447
11 0.734692 0.371786
12 0.271005 0.492001
13 0.0730276 0.425516
14 -0.00147044 0.414846
15 -0.553756 0.398585
16 0.998572 0.475601
17 0.821921 0.484726
18 0.270526 0.27977
19 0.138976 0.357397
20 0.46679 0.511476
21 0.506666 0.380629
22 0.212367 0.499009
23 -0.0235094 0.415889
24 0.347851 0.484936
25 0.262008 0.510756
26 0.405379 0.585466
27 0.53827 0.462075
28 0.995531 0.365812
29 0.746647 0.397124
30 0.67096 0.457828
31 0.562244 0.461191
32 0.212596 0.494843
33 0.770141 0.377031
34 -0.712582 0.391851
35 0.441266 0.439264
36 0.167935 0.306228
37 -0.0282603 0.460703
38 0.415273 0.287299
39 0.76916 0.430282
40 0.826224 0.441368
41 0.725804 0.407516
42 0.193014 0.440726
43 1.13816 0.388401
44 0.254311 0.47085
45 0.863551 0.310096
46 0.390444 0.317671
47 0.0923827 0.307593
48 0.593195 0.47212
49 0.790264 0.363901
50 0.768568 0.312687
51 0.0434061 0.429008
52 0.344219 0.382406
53 0.0222043 0.366754
54 -0.262724 0.429234
55 -0.0519484 0.500629
56 -0.249074 0.414422
57 -0.119349 0.344997
58 -0.283109 0.386396
59 0.00348545 0.274877
60 -0.330918 0.42152
61 0.399333 0.38762
62 0.39965 0.373275
63 0.379485 0.345676
64 -0.251682 0.47165
65 0.774282 0.28348
66 0.697274 0.261397
67 0.238651 0.282918
68 0.50211 0.35429
69 0.126588 0.378016
70 -0.0243637 0.290401
71 0.667834 0.443877
72 0.206506 0.434993
73 0.318707 0.369396
74 0.292115 0.34925
75 0.360881 0.384368
76 0.0765496 0.418483
77 0.0220659 0.459969
78 0.0190261 0.364773
79 0.564355 0.373625
80 0.650829 0.422909
81 -0.165814 0.370203
82 -0.208598 0.347012
