1   0.999912   0
2   1.00024   0.000232219
3   0.999585   0.000557362
4   1.00101   0.00129927
5   1.00039   0.00117515
6   1.00037   0.000979604
7   0.999962   0.000919042
8   1.00073   0.00107869
9   1.00045   0.000995198
10   1.00094   0.00100847
11   1.00127   0.000971311
12   1.00108   0.000909105
13   1.00112   0.000840196
14   1.00115   0.000780642
15   1.00104   0.000736847
16   1.00054   0.000840248
17   1.00067   0.000800508
18   1.00077   0.000762646
19   1.00081   0.000723331
20   1.00083   0.000687515
21   1.00135   0.000828587
22   1.00152   0.000808389
23   1.0014   0.000783244
24   1.00123   0.000768667
25   1.00137   0.000750791
26   1.00125   0.000731278
27   1.00112   0.000714874
28   1.00099   0.000702292
29   1.00149   0.000837565
30   1.00162   0.000820604
31   1.00173   0.000801082
32   1.00166   0.000779243
33   1.0016   0.000757954
34   1.00146   0.00074781
35   1.00147   0.000726461
36   1.00118   0.000761299
37   1.00102   0.000757065
38   1.00095   0.000740227
39   1.00111   0.000738003
40   1.00121   0.000725945
41   1.00106   0.000723064
42   1.00094   0.000716472
43   1.00069   0.000741177
44   1.00077   0.000728856
45   1.00078   0.000712728
46   1.00073   0.000698956
47   1.0007   0.000684673
48   1.00064   0.000673632
49   1.0007   0.000662624
50   1.00077   0.000653605
51   1.00075   0.000641047
52   1.00075   0.00062878
53   1.00062   0.000630176
54   1.00057   0.000620128
55   1.00055   0.000609148
56   1.00056   0.000598362
57   1.00057   0.000587894
58   1.00037   0.000609558
59   1.00033   0.000600398
60   1.00042   0.000596021
61   1.00043   0.000586331
62   1.00039   0.000577885
63   1.00048   0.000575505
64   1.00057   0.000574135
65   1.00055   0.000565922
66   1.00061   0.000560253
67   1.00064   0.000552705
68   1.00052   0.000556465
69   1.00053   0.000548545
70   1.00046   0.000545077
71   1.00056   0.00054545
72   1.00049   0.000541864
73   1.0004   0.000541896
74   1.00036   0.00053633
75   1.00036   0.000529213
76   1.00032   0.000523797
77   1.00025   0.000521581
78   1.00022   0.000516194
79   1.00027   0.000511902
80   1.00024   0.00050613
81   1.00033   0.000508188
82   1.00025   0.000508199
83   1.0002   0.00050482
84   1.00011   0.000507461
85   1.00022   0.000514535
86   1.00019   0.000509588
87   1.00015   0.000505065
88   1.0002   0.000501829
89   1.00023   0.000496867
90   1.00024   0.000491585
91   1.00023   0.000486263
92   1.00018   0.000484108
93   1.0001   0.000485749
94   1.00017   0.000486007
95   1.00015   0.000481423
96   1.00019   0.000478598
97   1.00017   0.000474144
98   1.00017   0.00046934
99   1.0002   0.000465827
100   1.00016   0.000462688
