1   3.10881   0
2   3.13891   0.021286
3   3.12531   0.0180197
4   3.14755   0.0235318
5   3.14741   0.0188258
6   3.14009   0.0170547
7   3.13562   0.0151924
8   3.13565   0.0132934
9   3.12282   0.0169135
10   3.11154   0.0186063
11   3.11276   0.016955
12   3.1089   0.0159755
13   3.11745   0.0168796
14   3.12113   0.0160707
15   3.12582   0.0156689
16   3.12577   0.0146896
17   3.13098   0.0147194
18   3.12945   0.0139809
19   3.13606   0.0147234
20   3.14748   0.0178766
21   3.15121   0.0174101
22   3.14688   0.0171478
23   3.14712   0.0164039
24   3.1492   0.0158524
25   3.15657   0.0168426
26   3.15432   0.0163442
27   3.15507   0.0157561
28   3.14847   0.0165176
29   3.14729   0.0159903
30   3.14746   0.0154582
31   3.14744   0.0149596
32   3.14708   0.0144964
33   3.14691   0.0140582
34   3.1461   0.0136676
35   3.14938   0.0136648
36   3.1487   0.013302
37   3.14705   0.013045
38   3.14748   0.0127089
39   3.15085   0.0128206
40   3.14953   0.0125677
41   3.15014   0.012276
42   3.14802   0.0121649
43   3.1497   0.0119967
44   3.14938   0.0117282
45   3.14719   0.0116702
46   3.14476   0.0116667
47   3.14528   0.0114299
48   3.1466   0.0112675
49   3.1432   0.0115384
50   3.14508   0.0114604
51   3.14865   0.0117787
52   3.14799   0.0115708
53   3.15001   0.0115272
54   3.14995   0.0113139
55   3.1495   0.0111173
56   3.14701   0.0111943
57   3.14749   0.0110083
58   3.14955   0.011009
59   3.15074   0.010887
60   3.14823   0.0109917
61   3.14767   0.0108256
62   3.14856   0.0106875
63   3.15007   0.010623
64   3.15045   0.010464
65   3.14679   0.010924
66   3.14646   0.0107634
67   3.14747   0.0106503
68   3.14605   0.010588
69   3.14687   0.0104665
70   3.1455   0.0104065
71   3.14424   0.010336
72   3.14398   0.0101959
73   3.14417   0.010058
74   3.14297   0.00999234
75   3.14385   0.00989729
76   3.14433   0.00977862
77   3.14252   0.00981759
78   3.14215   0.00969844
79   3.14061   0.00969789
80   3.14226   0.00971626
81   3.14152   0.00962457
82   3.14363   0.00973672
83   3.1427   0.00966373
84   3.14302   0.00955376
85   3.14372   0.00946726
86   3.14264   0.00941857
87   3.14301   0.00931747
88   3.14196   0.00927026
89   3.1435   0.00929252
90   3.1452   0.00934389
91   3.1451   0.00924177
92   3.14642   0.00923548
93   3.14678   0.00914332
94   3.14632   0.00905767
95   3.14656   0.00896547
96   3.14727   0.00889979
97   3.14633   0.00885761
98   3.14667   0.00877397
99   3.14667   0.00868535
100   3.14566   0.00865701
